card_key,card1,card2,card3,card4,card5,card6
21806|399.0|150.0|american express|185.0|credit,21806,399.0,150.0,american express,185.0,credit
16669|555.0|150.0|visa|226.0|debit,16669,555.0,150.0,visa,226.0,debit
23529|224.0|106.0|mastercard|224.0|debit,23529,224.0,106.0,mastercard,224.0,debit
11065|480.0|150.0|mastercard|102.0|credit,11065,480.0,150.0,mastercard,102.0,credit
11106|321.0|150.0|visa|226.0|debit,11106,321.0,150.0,visa,226.0,debit
11154||150.0|mastercard|224.0|credit,11154,,150.0,mastercard,224.0,credit
20053|275.0|150.0|mastercard|224.0|debit,20053,275.0,150.0,mastercard,224.0,debit
11901|321.0|150.0|visa|226.0|debit,11901,321.0,150.0,visa,226.0,debit
20479|225.0|150.0|mastercard|224.0|debit,20479,225.0,150.0,mastercard,224.0,debit
18640|555.0|150.0|visa|195.0|credit,18640,555.0,150.0,visa,195.0,credit
23215|555.0|150.0|visa|226.0|credit,23215,555.0,150.0,visa,226.0,credit
11874|555.0|150.0|visa|226.0|debit,11874,555.0,150.0,visa,226.0,debit
17251|517.0|150.0|mastercard|224.0|debit,17251,517.0,150.0,mastercard,224.0,debit
18713|268.0|150.0|visa|166.0|debit,18713,268.0,150.0,visa,166.0,debit
12476|555.0|150.0|mastercard||credit,12476,555.0,150.0,mastercard,,credit
13681|481.0|150.0|mastercard|102.0|credit,13681,481.0,150.0,mastercard,102.0,credit
10966|268.0|150.0|visa|100.0|debit,10966,268.0,150.0,visa,100.0,debit
10598|555.0|134.0|mastercard|224.0|credit,10598,555.0,134.0,mastercard,224.0,credit
17070|289.0|185.0|mastercard|224.0|debit,17070,289.0,185.0,mastercard,224.0,debit
11416|555.0|150.0|visa|226.0|credit,11416,555.0,150.0,visa,226.0,credit
18350|321.0|150.0|visa|226.0|debit,18350,321.0,150.0,visa,226.0,debit
15476|400.0|150.0|mastercard|190.0|credit,15476,400.0,150.0,mastercard,190.0,credit
11011|555.0|150.0|mastercard|117.0|debit,11011,555.0,150.0,mastercard,117.0,debit
19414|555.0|155.0|visa|226.0|credit,19414,555.0,155.0,visa,226.0,credit
14055|555.0|150.0|visa|226.0|credit,14055,555.0,150.0,visa,226.0,credit
14920|555.0|119.0|visa|102.0|credit,14920,555.0,119.0,visa,102.0,credit
23482|555.0|150.0|visa|226.0|debit,23482,555.0,150.0,visa,226.0,debit
20353|412.0|150.0|visa|226.0|credit,20353,412.0,150.0,visa,226.0,credit
22167|390.0|150.0|mastercard|195.0|credit,22167,390.0,150.0,mastercard,195.0,credit
22704|555.0|102.0|mastercard|190.0|credit,22704,555.0,102.0,mastercard,190.0,credit
22524|321.0|150.0|visa|195.0|debit,22524,321.0,150.0,visa,195.0,debit
15112|555.0|150.0|visa|226.0|debit,15112,555.0,150.0,visa,226.0,debit
22478|555.0|150.0|visa|226.0|debit,22478,555.0,150.0,visa,226.0,debit
17746|514.0|150.0|mastercard|195.0|credit,17746,514.0,150.0,mastercard,195.0,credit
22372|202.0|185.0|mastercard|224.0|credit,22372,202.0,185.0,mastercard,224.0,credit
15870|529.0|150.0|visa|162.0|credit,15870,529.0,150.0,visa,162.0,credit
16603|480.0|150.0|mastercard|117.0|debit,16603,480.0,150.0,mastercard,117.0,debit
20062|555.0|150.0|visa|226.0|debit,20062,555.0,150.0,visa,226.0,debit
18402|555.0|204.0|visa|138.0|debit,18402,555.0,204.0,visa,138.0,debit
18837|396.0|150.0|mastercard|190.0|credit,18837,396.0,150.0,mastercard,190.0,credit
20055|555.0|150.0|visa|195.0|debit,20055,555.0,150.0,visa,195.0,debit
12829|555.0|150.0|visa|226.0|debit,12829,555.0,150.0,visa,226.0,debit
20882|300.0|150.0|visa|166.0|debit,20882,300.0,150.0,visa,166.0,debit
10331|399.0|150.0|american express|223.0|credit,10331,399.0,150.0,american express,223.0,credit
20781|555.0|219.0|visa|102.0|credit,20781,555.0,219.0,visa,102.0,credit
10782|555.0|150.0|visa|226.0|credit,10782,555.0,150.0,visa,226.0,credit
20900|302.0|150.0|visa|226.0|debit,20900,302.0,150.0,visa,226.0,debit
15462|364.0|146.0|mastercard|137.0|credit,15462,364.0,146.0,mastercard,137.0,credit
12821|321.0|150.0|visa|226.0|debit,12821,321.0,150.0,visa,226.0,debit
10565|555.0|144.0|mastercard|224.0|credit,10565,555.0,144.0,mastercard,224.0,credit
12242|555.0|150.0|visa|226.0|debit,12242,555.0,150.0,visa,226.0,debit
18357|390.0|150.0|mastercard|224.0|debit,18357,390.0,150.0,mastercard,224.0,debit
13172|555.0|150.0|visa|226.0|debit,13172,555.0,150.0,visa,226.0,debit
13039|555.0|150.0|visa|195.0|debit,13039,555.0,150.0,visa,195.0,debit
12532|512.0|150.0|mastercard|224.0|debit,12532,512.0,150.0,mastercard,224.0,debit
11173|369.0|150.0|mastercard|117.0|debit,11173,369.0,150.0,mastercard,117.0,debit
12341|555.0|150.0|visa|162.0|credit,12341,555.0,150.0,visa,162.0,credit
13521|480.0|150.0|mastercard|117.0|debit,13521,480.0,150.0,mastercard,117.0,debit
11594|543.0|150.0|mastercard|117.0|debit,11594,543.0,150.0,mastercard,117.0,debit
17601|555.0|150.0|visa|226.0|credit,17601,555.0,150.0,visa,226.0,credit
20986|406.0|117.0|mastercard|191.0|debit,20986,406.0,117.0,mastercard,191.0,debit
12765|555.0|150.0|visa|226.0|credit,12765,555.0,150.0,visa,226.0,credit
11369||166.0|visa|226.0|credit,11369,,166.0,visa,226.0,credit
16572|555.0|210.0|mastercard|224.0|debit,16572,555.0,210.0,mastercard,224.0,debit
20166|555.0|100.0|mastercard|224.0|credit,20166,555.0,100.0,mastercard,224.0,credit
23273|111.0|150.0|visa|226.0|debit,23273,111.0,150.0,visa,226.0,debit
22676|455.0|150.0|mastercard|166.0|debit,22676,455.0,150.0,mastercard,166.0,debit
11835|555.0|197.0|visa|226.0|credit,11835,555.0,197.0,visa,226.0,credit
18761|555.0|150.0|visa|226.0|debit,18761,555.0,150.0,visa,226.0,debit
18868||150.0|visa||credit,18868,,150.0,visa,,credit
13869|555.0|150.0|visa|226.0|debit,13869,555.0,150.0,visa,226.0,debit
12354|555.0|150.0|visa|226.0|debit,12354,555.0,150.0,visa,226.0,debit
11218|555.0|141.0|visa|226.0|debit,11218,555.0,141.0,visa,226.0,debit
16418|555.0|126.0|mastercard|137.0|credit,16418,555.0,126.0,mastercard,137.0,credit
19535|555.0|119.0|visa|226.0|credit,19535,555.0,119.0,visa,226.0,credit
21178|555.0|166.0|mastercard|224.0|credit,21178,555.0,166.0,mastercard,224.0,credit
16062|555.0|200.0|visa|226.0|debit,16062,555.0,200.0,visa,226.0,debit
20209|302.0|150.0|visa|226.0|debit,20209,302.0,150.0,visa,226.0,debit
12503|399.0|150.0|american express|236.0|credit,12503,399.0,150.0,american express,236.0,credit
10440|555.0|197.0|mastercard|137.0|credit,10440,555.0,197.0,mastercard,137.0,credit
22671|272.0|150.0|mastercard|195.0|debit,22671,272.0,150.0,mastercard,195.0,debit
20520|555.0|180.0|mastercard|219.0|credit,20520,555.0,180.0,mastercard,219.0,credit
12470|566.0|150.0|visa|226.0|credit,12470,566.0,150.0,visa,226.0,credit
13948|555.0|150.0|visa|226.0|credit,13948,555.0,150.0,visa,226.0,credit
10955|555.0|150.0|visa|226.0|debit,10955,555.0,150.0,visa,226.0,debit
17550|555.0|222.0|mastercard|224.0|credit,17550,555.0,222.0,mastercard,224.0,credit
19382|532.0|150.0|mastercard|195.0|credit,19382,532.0,150.0,mastercard,195.0,credit
12460|555.0|150.0|visa|226.0|credit,12460,555.0,150.0,visa,226.0,credit
15539|464.0|150.0|visa|138.0|debit,15539,464.0,150.0,visa,138.0,debit
13917|555.0|150.0|visa|226.0|debit,13917,555.0,150.0,visa,226.0,debit
20363|390.0|150.0|mastercard|224.0|debit,20363,390.0,150.0,mastercard,224.0,debit
15252||150.0|visa|166.0|debit,15252,,150.0,visa,166.0,debit
19882|122.0|150.0|mastercard|166.0|debit,19882,122.0,150.0,mastercard,166.0,debit
12377|399.0|150.0|american express|137.0|credit,12377,399.0,150.0,american express,137.0,credit
14515|321.0|150.0|visa|226.0|debit,14515,321.0,150.0,visa,226.0,debit
23307|555.0|150.0|american express|128.0|credit,23307,555.0,150.0,american express,128.0,credit
22040|302.0|150.0|visa|226.0|debit,22040,302.0,150.0,visa,226.0,debit
15693|555.0|150.0|visa|226.0|credit,15693,555.0,150.0,visa,226.0,credit
14657|555.0|150.0|visa|226.0|debit,14657,555.0,150.0,visa,226.0,debit
13232|555.0|210.0|visa|226.0|credit,13232,555.0,210.0,visa,226.0,credit
10551|555.0|150.0|mastercard|224.0|debit,10551,555.0,150.0,mastercard,224.0,debit
18467|138.0|200.0|visa|226.0|debit,18467,138.0,200.0,visa,226.0,debit
17340|555.0|198.0|visa|226.0|credit,17340,555.0,198.0,visa,226.0,credit
19314|512.0|150.0|mastercard|195.0|debit,19314,512.0,150.0,mastercard,195.0,debit
15268|480.0|150.0|mastercard|117.0|debit,15268,480.0,150.0,mastercard,117.0,debit
13483|555.0|213.0|visa|226.0|credit,13483,555.0,213.0,visa,226.0,credit
20245|554.0|150.0|visa|226.0|credit,20245,554.0,150.0,visa,226.0,credit
14139|555.0|150.0|visa|226.0|debit,14139,555.0,150.0,visa,226.0,debit
23308|273.0|185.0|mastercard|137.0|credit,23308,273.0,185.0,mastercard,137.0,credit
10570|514.0|150.0|mastercard|224.0|credit,10570,514.0,150.0,mastercard,224.0,credit
11381|555.0|150.0|visa|226.0|debit,11381,555.0,150.0,visa,226.0,debit
17434|555.0|210.0|visa|102.0|credit,17434,555.0,210.0,visa,102.0,credit
12282|480.0|150.0|mastercard|224.0|debit,12282,480.0,150.0,mastercard,224.0,debit
10419|369.0|150.0|mastercard|117.0|debit,10419,369.0,150.0,mastercard,117.0,debit
16259|555.0|150.0|visa|226.0|debit,16259,555.0,150.0,visa,226.0,debit
15772|480.0|150.0|mastercard|224.0|debit,15772,480.0,150.0,mastercard,224.0,debit
20501|543.0|150.0|mastercard|102.0|credit,20501,543.0,150.0,mastercard,102.0,credit
19612|219.0|150.0|visa|226.0|credit,19612,219.0,150.0,visa,226.0,credit
16606|555.0|150.0|visa|195.0|debit,16606,555.0,150.0,visa,195.0,debit
22993|555.0|150.0|visa|226.0|credit,22993,555.0,150.0,visa,226.0,credit
16975|555.0|150.0|visa|226.0|debit,16975,555.0,150.0,visa,226.0,debit
10976|480.0|150.0|mastercard|224.0|debit,10976,480.0,150.0,mastercard,224.0,debit
16959||150.0|visa|195.0|debit,16959,,150.0,visa,195.0,debit
14218|555.0|213.0|mastercard|224.0|credit,14218,555.0,213.0,mastercard,224.0,credit
15575|143.0|150.0|visa|226.0|debit,15575,143.0,150.0,visa,226.0,debit
18318|520.0|150.0|american express|190.0|credit,18318,520.0,150.0,american express,190.0,credit
21790|555.0|223.0|visa|228.0|credit,21790,555.0,223.0,visa,228.0,credit
19452|555.0|223.0|visa|226.0|credit,19452,555.0,223.0,visa,226.0,credit
17808|138.0|200.0|mastercard|224.0|credit,17808,138.0,200.0,mastercard,224.0,credit
14981|310.0|150.0|mastercard|224.0|debit,14981,310.0,150.0,mastercard,224.0,debit
17242|345.0|150.0|visa|226.0|credit,17242,345.0,150.0,visa,226.0,credit
20784|543.0|150.0|mastercard|224.0|debit,20784,543.0,150.0,mastercard,224.0,debit
23326|555.0|188.0|mastercard|224.0|credit,23326,555.0,188.0,mastercard,224.0,credit
22631|555.0|150.0|visa|226.0|debit,22631,555.0,150.0,visa,226.0,debit
14989|321.0|150.0|visa|226.0|debit,14989,321.0,150.0,visa,226.0,debit
15353|276.0|150.0|visa|194.0|credit,15353,276.0,150.0,visa,194.0,credit
10237|555.0|150.0|visa|226.0|debit,10237,555.0,150.0,visa,226.0,debit
23230|222.0|150.0|mastercard|224.0|credit,23230,222.0,150.0,mastercard,224.0,credit
22736|420.0|150.0|mastercard|224.0|debit,22736,420.0,150.0,mastercard,224.0,debit
16131||150.0|visa|226.0|credit,16131,,150.0,visa,226.0,credit
18763|555.0|150.0|visa|226.0|credit,18763,555.0,150.0,visa,226.0,credit
10897|555.0|150.0|visa|226.0|credit,10897,555.0,150.0,visa,226.0,credit
10055|590.0|150.0|visa|226.0|debit,10055,590.0,150.0,visa,226.0,debit
10225|555.0|150.0|mastercard|195.0|debit,10225,555.0,150.0,mastercard,195.0,debit
10980|555.0|150.0|visa|226.0|debit,10980,555.0,150.0,visa,226.0,debit
21484|277.0|144.0|visa|226.0|debit,21484,277.0,144.0,visa,226.0,debit
15488|480.0|150.0|mastercard|117.0|debit,15488,480.0,150.0,mastercard,117.0,debit
19544|174.0|150.0|mastercard||credit,19544,174.0,150.0,mastercard,,credit
17654|555.0|150.0|visa|226.0|debit,17654,555.0,150.0,visa,226.0,debit
11249|555.0|150.0|visa|226.0|debit,11249,555.0,150.0,visa,226.0,debit
16053|555.0|150.0|visa|226.0|debit,16053,555.0,150.0,visa,226.0,debit
16773|555.0|150.0|visa|226.0|credit,16773,555.0,150.0,visa,226.0,credit
11013|151.0|150.0|visa|226.0|debit,11013,151.0,150.0,visa,226.0,debit
22649|369.0|150.0|mastercard|224.0|debit,22649,369.0,150.0,mastercard,224.0,debit
15054||150.0|visa|226.0|debit,15054,,150.0,visa,226.0,debit
17816|555.0|150.0|visa|195.0|debit,17816,555.0,150.0,visa,195.0,debit
22842|555.0|169.0|visa|102.0|credit,22842,555.0,169.0,visa,102.0,credit
16491|555.0|150.0|visa|226.0|debit,16491,555.0,150.0,visa,226.0,debit
17965|555.0|150.0|visa|226.0|debit,17965,555.0,150.0,visa,226.0,debit
13072|108.0|150.0|mastercard|117.0|debit,13072,108.0,150.0,mastercard,117.0,debit
20207|555.0|152.0|visa|226.0|debit,20207,555.0,152.0,visa,226.0,debit
17186|224.0|106.0|mastercard|224.0|credit,17186,224.0,106.0,mastercard,224.0,credit
21524|555.0|119.0|visa|137.0|credit,21524,555.0,119.0,visa,137.0,credit
10904|543.0|150.0|mastercard|224.0|debit,10904,543.0,150.0,mastercard,224.0,debit
21185|555.0|134.0|visa|226.0|credit,21185,555.0,134.0,visa,226.0,credit
20965|555.0|150.0|visa|226.0|credit,20965,555.0,150.0,visa,226.0,credit
15227|555.0|150.0|visa|226.0|credit,15227,555.0,150.0,visa,226.0,credit
20903|555.0|100.0|mastercard|137.0|credit,20903,555.0,100.0,mastercard,137.0,credit
11015|555.0|189.0|visa|137.0|debit,11015,555.0,189.0,visa,137.0,debit
11663|465.0|150.0|visa|226.0|credit,11663,465.0,150.0,visa,226.0,credit
11043|543.0|150.0|mastercard|224.0|debit,11043,543.0,150.0,mastercard,224.0,debit
20584|321.0|150.0|mastercard||credit,20584,321.0,150.0,mastercard,,credit
12311|143.0|150.0|visa|226.0|debit,12311,143.0,150.0,visa,226.0,debit
21720|555.0|179.0|visa|138.0|debit,21720,555.0,179.0,visa,138.0,debit
18891|555.0|185.0|visa|226.0|debit,18891,555.0,185.0,visa,226.0,debit
16898|151.0|150.0|visa|226.0|debit,16898,151.0,150.0,visa,226.0,debit
23411|399.0|150.0|american express|223.0|credit,23411,399.0,150.0,american express,223.0,credit
21626|555.0|150.0|visa|226.0|debit,21626,555.0,150.0,visa,226.0,debit
20988|555.0|177.0|visa|137.0|debit,20988,555.0,177.0,visa,137.0,debit
12571|543.0|150.0|mastercard|117.0|debit,12571,543.0,150.0,mastercard,117.0,debit
16391|554.0|150.0|visa|166.0|debit,16391,554.0,150.0,visa,166.0,debit
14456|553.0|150.0|visa|226.0|debit,14456,553.0,150.0,visa,226.0,debit
21090|480.0|150.0|mastercard|195.0|debit,21090,480.0,150.0,mastercard,195.0,debit
19663|555.0|150.0|visa|226.0|debit,19663,555.0,150.0,visa,226.0,debit
16040|555.0|150.0|mastercard|126.0|debit,16040,555.0,150.0,mastercard,126.0,debit
19175|555.0|150.0|visa|226.0|debit,19175,555.0,150.0,visa,226.0,debit
20192|514.0|150.0|mastercard|224.0|credit,20192,514.0,150.0,mastercard,224.0,credit
21249|555.0|204.0|visa|138.0|debit,21249,555.0,204.0,visa,138.0,debit
11135|555.0|150.0|visa|226.0|debit,11135,555.0,150.0,visa,226.0,debit
10462|555.0|150.0|visa|226.0|debit,10462,555.0,150.0,visa,226.0,debit
14284|399.0|150.0|american express|137.0|credit,14284,399.0,150.0,american express,137.0,credit
19859|554.0|150.0|visa|226.0|debit,19859,554.0,150.0,visa,226.0,debit
15372|555.0|150.0|mastercard|137.0|credit,15372,555.0,150.0,mastercard,137.0,credit
14002|555.0|146.0|visa|137.0|credit,14002,555.0,146.0,visa,137.0,credit
15777||150.0|visa|166.0|debit,15777,,150.0,visa,166.0,debit
18706|512.0|150.0|mastercard|224.0|debit,18706,512.0,150.0,mastercard,224.0,debit
19793|481.0|150.0|mastercard|102.0|credit,19793,481.0,150.0,mastercard,102.0,credit
21164|369.0|150.0|mastercard|224.0|debit,21164,369.0,150.0,mastercard,224.0,debit
16990|520.0|150.0|american express|143.0|credit,16990,520.0,150.0,american express,143.0,credit
19705|555.0|150.0|visa|226.0|debit,19705,555.0,150.0,visa,226.0,debit
19326|543.0|150.0|mastercard|224.0|debit,19326,543.0,150.0,mastercard,224.0,debit
17164|555.0|106.0|mastercard|137.0|debit,17164,555.0,106.0,mastercard,137.0,debit
23239|396.0|150.0|mastercard|166.0|debit,23239,396.0,150.0,mastercard,166.0,debit
22166|310.0|150.0|mastercard|224.0|debit,22166,310.0,150.0,mastercard,224.0,debit
17787|181.0|150.0|visa|226.0|credit,17787,181.0,150.0,visa,226.0,credit
15808|555.0|197.0|visa|137.0|credit,15808,555.0,197.0,visa,137.0,credit
11261|480.0|150.0|mastercard|224.0|debit,11261,480.0,150.0,mastercard,224.0,debit
13831|555.0|121.0|visa|162.0|credit,13831,555.0,121.0,visa,162.0,credit
16911|555.0|152.0|visa|226.0|debit,16911,555.0,152.0,visa,226.0,debit
19610|555.0|150.0|visa|226.0|debit,19610,555.0,150.0,visa,226.0,debit
17918|420.0|150.0|mastercard|224.0|debit,17918,420.0,150.0,mastercard,224.0,debit
17335|580.0|106.0|visa|138.0|debit,17335,580.0,106.0,visa,138.0,debit
18737|555.0|150.0|visa|226.0|debit,18737,555.0,150.0,visa,226.0,debit
15220|555.0|200.0||226.0|credit,15220,555.0,200.0,,226.0,credit
18422|555.0|150.0|visa|166.0|debit,18422,555.0,150.0,visa,166.0,debit
17793|490.0|150.0|visa|226.0|debit,17793,490.0,150.0,visa,226.0,debit
16365|555.0|150.0|mastercard|203.0|credit,16365,555.0,150.0,mastercard,203.0,credit
11528|480.0|150.0|mastercard|117.0|debit,11528,480.0,150.0,mastercard,117.0,debit
21467|555.0|146.0|mastercard|224.0|credit,21467,555.0,146.0,mastercard,224.0,credit
14966|555.0|150.0|visa|226.0|debit,14966,555.0,150.0,visa,226.0,debit
15116|555.0|146.0|visa|137.0|credit,15116,555.0,146.0,visa,137.0,credit
21596|555.0|119.0|mastercard|232.0|credit,21596,555.0,119.0,mastercard,232.0,credit
17061|555.0|223.0|visa|226.0|credit,17061,555.0,223.0,visa,226.0,credit
20810|555.0|150.0|visa|226.0|debit,20810,555.0,150.0,visa,226.0,debit
16974|390.0|150.0|mastercard|117.0|debit,16974,390.0,150.0,mastercard,117.0,debit
19572|483.0|150.0|mastercard|195.0|debit,19572,483.0,150.0,mastercard,195.0,debit
13582|321.0|150.0|visa|226.0|debit,13582,321.0,150.0,visa,226.0,debit
13544||150.0|visa|226.0|credit,13544,,150.0,visa,226.0,credit
16872|302.0|150.0|visa|226.0|debit,16872,302.0,150.0,visa,226.0,debit
10174|555.0|106.0|visa|226.0|credit,10174,555.0,106.0,visa,226.0,credit
15684|166.0|150.0|visa|195.0|debit,15684,166.0,150.0,visa,195.0,debit
19761|583.0|150.0|visa|226.0|debit,19761,583.0,150.0,visa,226.0,debit
14249|420.0|150.0|mastercard|224.0|debit,14249,420.0,150.0,mastercard,224.0,debit
16084|555.0|150.0|visa|226.0|debit,16084,555.0,150.0,visa,226.0,debit
20452|111.0|150.0|mastercard|195.0|credit,20452,111.0,150.0,mastercard,195.0,credit
14155|555.0|166.0|visa|226.0|debit,14155,555.0,166.0,visa,226.0,debit
21492|203.0|150.0|visa|166.0|debit,21492,203.0,150.0,visa,166.0,debit
18458|302.0|150.0|visa|195.0|credit,18458,302.0,150.0,visa,195.0,credit
21952|134.0|119.0|visa|226.0|debit,21952,134.0,119.0,visa,226.0,debit
19877|254.0|150.0|visa|226.0|debit,19877,254.0,150.0,visa,226.0,debit
22371|555.0|150.0|mastercard|166.0|debit,22371,555.0,150.0,mastercard,166.0,debit
20019|555.0|146.0|visa|166.0|debit,20019,555.0,146.0,visa,166.0,debit
18108|399.0|150.0|american express|237.0|credit,18108,399.0,150.0,american express,237.0,credit
21323|555.0|210.0|visa|137.0|credit,21323,555.0,210.0,visa,137.0,credit
15064|480.0|150.0|mastercard|224.0|debit,15064,480.0,150.0,mastercard,224.0,debit
11839|478.0|150.0|visa|228.0|credit,11839,478.0,150.0,visa,228.0,credit
21792|480.0|150.0|mastercard|195.0|debit,21792,480.0,150.0,mastercard,195.0,debit
12608|555.0|150.0|visa|226.0|debit,12608,555.0,150.0,visa,226.0,debit
10384|555.0|223.0|visa|226.0|credit,10384,555.0,223.0,visa,226.0,credit
13841|369.0|150.0|mastercard|224.0|debit,13841,369.0,150.0,mastercard,224.0,debit
17043|555.0|150.0|mastercard|126.0|debit,17043,555.0,150.0,mastercard,126.0,debit
22259|555.0|138.0|mastercard|102.0|credit,22259,555.0,138.0,mastercard,102.0,credit
11755|225.0|150.0|mastercard|224.0|debit,11755,225.0,150.0,mastercard,224.0,debit
21905|520.0|150.0|american express|190.0|credit,21905,520.0,150.0,american express,190.0,credit
19398|555.0|146.0|mastercard|224.0|credit,19398,555.0,146.0,mastercard,224.0,credit
16163|520.0|150.0|american express|143.0|credit,16163,520.0,150.0,american express,143.0,credit
22138|321.0|150.0|visa|226.0|debit,22138,321.0,150.0,visa,226.0,debit
13560|360.0|150.0|mastercard|117.0|debit,13560,360.0,150.0,mastercard,117.0,debit
15562|275.0|150.0|mastercard|224.0|debit,15562,275.0,150.0,mastercard,224.0,debit
22568|307.0|150.0|visa|226.0|credit,22568,307.0,150.0,visa,226.0,credit
23409|402.0|150.0|visa|195.0|debit,23409,402.0,150.0,visa,195.0,debit
10253|555.0|150.0|mastercard|102.0|credit,10253,555.0,150.0,mastercard,102.0,credit
13504|555.0|150.0|visa|226.0|credit,13504,555.0,150.0,visa,226.0,credit
10529|555.0|106.0|visa|137.0|debit,10529,555.0,106.0,visa,137.0,debit
13372|225.0|150.0|mastercard|195.0|credit,13372,225.0,150.0,mastercard,195.0,credit
14628|321.0|150.0|mastercard|141.0|credit,14628,321.0,150.0,mastercard,141.0,credit
21271|554.0|150.0|mastercard|224.0|debit,21271,554.0,150.0,mastercard,224.0,debit
15362|555.0|119.0|visa|137.0|credit,15362,555.0,119.0,visa,137.0,credit
21237|369.0|150.0|mastercard|117.0|debit,21237,369.0,150.0,mastercard,117.0,debit
13155|555.0|150.0|visa|226.0|debit,13155,555.0,150.0,visa,226.0,debit
13493|463.0|144.0|visa|226.0|credit,13493,463.0,144.0,visa,226.0,credit
12863|420.0|150.0|mastercard|224.0|debit,12863,420.0,150.0,mastercard,224.0,debit
15078|555.0|150.0|visa|194.0|credit,15078,555.0,150.0,visa,194.0,credit
